,poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct
108,88617,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Montana,10/5/24,10/8/24,,,,,,,212232,656.0,lv,,lv,,10/10/24 09:04,,https://www.nytimes.com/2024/10/10/us/politics/senate-polls-montana-florida-texas.html,https://www.nytimes.com/2024/10/10/us/politics/senate-polls-montana-florida-texas.html,https://www.nytimes.com/interactive/2024/10/10/us/elections/times-siena-poll-montana-toplines.html,https://www.nytimes.com/interactive/2024/10/10/us/elections/times-siena-poll-montana-crosstabs.html,,,,9541,2024,Governor,0,,11/5/24,general,False,False,,False,REP,Gianforte,31741,Greg Gianforte,57.0
109,88718,1800,Noble Predictive Insights,,,Noble Predictive Insights,235,Noble Predictive Insights,2.4,-0.4,Online Panel/Text-to-Web,6.0,Utah,10/2/24,10/7/24,,,,,,,213047,539.0,lv,,lv,,10/17/24 08:45,,https://www.noblepredictiveinsights.com/post/utah-gov-cox-in-command-despite-write-in-challenge,https://www.noblepredictiveinsights.com/post/utah-gov-cox-in-command-despite-write-in-challenge,,,,,,9544,2024,Governor,0,,11/5/24,general,False,False,,True,DEM,King,36877,Brian S. King,23.0
110,88718,1800,Noble Predictive Insights,,,Noble Predictive Insights,235,Noble Predictive Insights,2.4,-0.4,Online Panel/Text-to-Web,6.0,Utah,10/2/24,10/7/24,,,,,,,213047,539.0,lv,,lv,,10/17/24 08:45,,https://www.noblepredictiveinsights.com/post/utah-gov-cox-in-command-despite-write-in-challenge,https://www.noblepredictiveinsights.com/post/utah-gov-cox-in-command-despite-write-in-challenge,,,,,,9544,2024,Governor,0,,11/5/24,general,False,False,,True,REP,Cox,31544,Spencer J. Cox,49.0
111,88718,1800,Noble Predictive Insights,,,Noble Predictive Insights,235,Noble Predictive Insights,2.4,-0.4,Online Panel/Text-to-Web,6.0,Utah,10/2/24,10/7/24,,,,,,,213047,539.0,lv,,lv,,10/17/24 08:45,,https://www.noblepredictiveinsights.com/post/utah-gov-cox-in-command-despite-write-in-challenge,https://www.noblepredictiveinsights.com/post/utah-gov-cox-in-command-despite-write-in-challenge,,,,,,9544,2024,Governor,0,,11/5/24,general,False,False,,True,LIB,Latham,37331,James Robert Latham,2.0
112,88718,1800,Noble Predictive Insights,,,Noble Predictive Insights,235,Noble Predictive Insights,2.4,-0.4,Online Panel/Text-to-Web,6.0,Utah,10/2/24,10/7/24,,,,,,,213047,539.0,lv,,lv,,10/17/24 08:45,,https://www.noblepredictiveinsights.com/post/utah-gov-cox-in-command-despite-write-in-challenge,https://www.noblepredictiveinsights.com/post/utah-gov-cox-in-command-despite-write-in-challenge,,,,,,9544,2024,Governor,0,,11/5/24,general,False,False,,True,IAP,Williams,37330,Tommy Williams,2.0
113,88718,1800,Noble Predictive Insights,,,Noble Predictive Insights,235,Noble Predictive Insights,2.4,-0.4,Online Panel/Text-to-Web,6.0,Utah,10/2/24,10/7/24,,,,,,,213047,539.0,lv,,lv,,10/17/24 08:45,,https://www.noblepredictiveinsights.com/post/utah-gov-cox-in-command-despite-write-in-challenge,https://www.noblepredictiveinsights.com/post/utah-gov-cox-in-command-despite-write-in-challenge,,,,,,9544,2024,Governor,0,,11/5/24,general,False,False,,True,W,Lyman,37522,Phil Lyman,5.0
114,88718,1800,Noble Predictive Insights,,,Noble Predictive Insights,235,Noble Predictive Insights,2.4,-0.4,Online Panel/Text-to-Web,6.0,Utah,10/2/24,10/7/24,,,,,,,213048,539.0,lv,,lv,,10/17/24 08:45,,https://www.noblepredictiveinsights.com/post/utah-gov-cox-in-command-despite-write-in-challenge,https://www.noblepredictiveinsights.com/post/utah-gov-cox-in-command-despite-write-in-challenge,,,,,,9544,2024,Governor,0,,11/5/24,general,False,False,,False,DEM,King,36877,Brian S. King,26.0
115,88718,1800,Noble Predictive Insights,,,Noble Predictive Insights,235,Noble Predictive Insights,2.4,-0.4,Online Panel/Text-to-Web,6.0,Utah,10/2/24,10/7/24,,,,,,,213048,539.0,lv,,lv,,10/17/24 08:45,,https://www.noblepredictiveinsights.com/post/utah-gov-cox-in-command-despite-write-in-challenge,https://www.noblepredictiveinsights.com/post/utah-gov-cox-in-command-despite-write-in-challenge,,,,,,9544,2024,Governor,0,,11/5/24,general,False,False,,False,REP,Cox,31544,Spencer J. Cox,54.0
116,88520,1741,ActiVote,,,ActiVote,721,ActiVote,,,App Panel,8.0,North Carolina,9/5/24,10/5/24,,,,,,,211679,400.0,lv,,lv,,10/6/24 13:16,,https://www.activote.net/stein-extends-lead-in-north-carolina/,https://www.activote.net/stein-extends-lead-in-north-carolina/,,,,False,,9502,2024,Governor,0,,11/5/24,general,False,False,,False,DEM,Stein,30167,Joshua Harold Stein,56.5
117,88520,1741,ActiVote,,,ActiVote,721,ActiVote,,,App Panel,8.0,North Carolina,9/5/24,10/5/24,,,,,,,211679,400.0,lv,,lv,,10/6/24 13:16,,https://www.activote.net/stein-extends-lead-in-north-carolina/,https://www.activote.net/stein-extends-lead-in-north-carolina/,,,,False,,9502,2024,Governor,0,,11/5/24,general,False,False,,False,REP,Robinson,30168,Mark Keith Robinson,43.5
118,88519,1741,ActiVote,,,ActiVote,721,ActiVote,,,App Panel,8.0,Indiana,9/3/24,10/5/24,,,,,,,211680,400.0,lv,,lv,,10/6/24 13:16,,https://www.activote.net/braun-leads-in-indiana-governor-race/,https://www.activote.net/braun-leads-in-indiana-governor-race/,,,,False,,9539,2024,Governor,0,,11/5/24,general,False,False,,False,DEM,McCormick,31062,Jennifer McCormick,45.8
119,88519,1741,ActiVote,,,ActiVote,721,ActiVote,,,App Panel,8.0,Indiana,9/3/24,10/5/24,,,,,,,211680,400.0,lv,,lv,,10/6/24 13:16,,https://www.activote.net/braun-leads-in-indiana-governor-race/,https://www.activote.net/braun-leads-in-indiana-governor-race/,,,,False,,9539,2024,Governor,0,,11/5/24,general,False,False,,False,REP,Braun,31063,Mike Braun,54.2
120,88559,1056,Remington,421,Missouri Scout,Remington Research Group,279,Remington Research Group,2.6,-0.6,,7.0,Missouri,10/2/24,10/3/24,,,,,,,211882,753.0,lv,,lv,,10/8/24 09:37,,https://moscout.com/daily-updates-1/2024/10/5/moscout-weekender-new-statewide-poll-find-gop-lead-holds-a3-13-hallway-chiefs-fears-recede-wwtw-and-more,https://moscout.com/daily-updates-1/2024/10/5/moscout-weekender-new-statewide-poll-find-gop-lead-holds-a3-13-hallway-chiefs-fears-recede-wwtw-and-more,,https://projects.fivethirtyeight.com/polls/20241008_MO_Remington.pdf,,,,9540,2024,Governor,0,,11/5/24,general,False,False,,False,DEM,Quade,31106,Crystal Quade,41.0
121,88559,1056,Remington,421,Missouri Scout,Remington Research Group,279,Remington Research Group,2.6,-0.6,,7.0,Missouri,10/2/24,10/3/24,,,,,,,211882,753.0,lv,,lv,,10/8/24 09:37,,https://moscout.com/daily-updates-1/2024/10/5/moscout-weekender-new-statewide-poll-find-gop-lead-holds-a3-13-hallway-chiefs-fears-recede-wwtw-and-more,https://moscout.com/daily-updates-1/2024/10/5/moscout-weekender-new-statewide-poll-find-gop-lead-holds-a3-13-hallway-chiefs-fears-recede-wwtw-and-more,,https://projects.fivethirtyeight.com/polls/20241008_MO_Remington.pdf,,,,9540,2024,Governor,0,,11/5/24,general,False,False,,False,REP,Kehoe,31107,Mike Kehoe,51.0
122,88559,1056,Remington,421,Missouri Scout,Remington Research Group,279,Remington Research Group,2.6,-0.6,,7.0,Missouri,10/2/24,10/3/24,,,,,,,211882,753.0,lv,,lv,,10/8/24 09:37,,https://moscout.com/daily-updates-1/2024/10/5/moscout-weekender-new-statewide-poll-find-gop-lead-holds-a3-13-hallway-chiefs-fears-recede-wwtw-and-more,https://moscout.com/daily-updates-1/2024/10/5/moscout-weekender-new-statewide-poll-find-gop-lead-holds-a3-13-hallway-chiefs-fears-recede-wwtw-and-more,,https://projects.fivethirtyeight.com/polls/20241008_MO_Remington.pdf,,,,9540,2024,Governor,0,,11/5/24,general,False,False,,False,LIB,Slantz,37515,Bill Slantz,1.0
123,88507,446,St. Anselm,,,Saint Anselm College Survey Center,494,Saint Anselm College Survey Center,2.4,-0.5,Online Panel,6.0,New Hampshire,10/1/24,10/2/24,,,,,,,211596,2104.0,lv,,lv,,10/3/24 20:15,,https://www.anselm.edu/about/offices-centers-institutes/centers-institutes/new-hampshire-institute-politics/programs/polling/october-1-2-2024,https://www.anselm.edu/about/offices-centers-institutes/centers-institutes/new-hampshire-institute-politics/programs/polling/october-1-2-2024,,https://projects.fivethirtyeight.com/polls/20241003_NH_StAnselm.pdf,,,,9542,2024,Governor,0,,11/5/24,general,False,False,,False,DEM,Craig,31054,Joyce Craig,44.0
124,88507,446,St. Anselm,,,Saint Anselm College Survey Center,494,Saint Anselm College Survey Center,2.4,-0.5,Online Panel,6.0,New Hampshire,10/1/24,10/2/24,,,,,,,211596,2104.0,lv,,lv,,10/3/24 20:15,,https://www.anselm.edu/about/offices-centers-institutes/centers-institutes/new-hampshire-institute-politics/programs/polling/october-1-2-2024,https://www.anselm.edu/about/offices-centers-institutes/centers-institutes/new-hampshire-institute-politics/programs/polling/october-1-2-2024,,https://projects.fivethirtyeight.com/polls/20241003_NH_StAnselm.pdf,,,,9542,2024,Governor,0,,11/5/24,general,False,False,,False,REP,Ayotte,31055,Kelly Ayotte,47.0
125,88663,1602,El Nuevo Día/The Research Office,,,El Nuevo Día/The Research Office,599,El Nuevo Día/The Research Office,1.7,-0.1,Face-to-Face,4.0,Puerto Rico,9/28/24,10/2/24,,,,,,,212451,,rv,,rv,,10/12/24 10:17,,https://www.elnuevodia.com/noticias/politica/notas/quien-ganaria-la-gobernacion-si-las-elecciones-fuesen-hoy-la-encuesta-revela-un-nuevo-juego-politico/,https://www.elnuevodia.com/noticias/politica/notas/quien-ganaria-la-gobernacion-si-las-elecciones-fuesen-hoy-la-encuesta-revela-un-nuevo-juego-politico/,,,,,,9548,2024,Governor,0,,11/5/24,general,False,False,,False,NPP,González-Colón,34263,Jenniffer González-Colón,37.0
126,88663,1602,El Nuevo Día/The Research Office,,,El Nuevo Día/The Research Office,599,El Nuevo Día/The Research Office,1.7,-0.1,Face-to-Face,4.0,Puerto Rico,9/28/24,10/2/24,,,,,,,212451,,rv,,rv,,10/12/24 10:17,,https://www.elnuevodia.com/noticias/politica/notas/quien-ganaria-la-gobernacion-si-las-elecciones-fuesen-hoy-la-encuesta-revela-un-nuevo-juego-politico/,https://www.elnuevodia.com/noticias/politica/notas/quien-ganaria-la-gobernacion-si-las-elecciones-fuesen-hoy-la-encuesta-revela-un-nuevo-juego-politico/,,,,,,9548,2024,Governor,0,,11/5/24,general,False,False,,False,PRI,Dalmau,37096,Juan Dalmau,25.0
127,88663,1602,El Nuevo Día/The Research Office,,,El Nuevo Día/The Research Office,599,El Nuevo Día/The Research Office,1.7,-0.1,Face-to-Face,4.0,Puerto Rico,9/28/24,10/2/24,,,,,,,212451,,rv,,rv,,10/12/24 10:17,,https://www.elnuevodia.com/noticias/politica/notas/quien-ganaria-la-gobernacion-si-las-elecciones-fuesen-hoy-la-encuesta-revela-un-nuevo-juego-politico/,https://www.elnuevodia.com/noticias/politica/notas/quien-ganaria-la-gobernacion-si-las-elecciones-fuesen-hoy-la-encuesta-revela-un-nuevo-juego-politico/,,,,,,9548,2024,Governor,0,,11/5/24,general,False,False,,False,PPD,Ortiz,34264,Jesús Manuel Ortiz,22.0
128,88663,1602,El Nuevo Día/The Research Office,,,El Nuevo Día/The Research Office,599,El Nuevo Día/The Research Office,1.7,-0.1,Face-to-Face,4.0,Puerto Rico,9/28/24,10/2/24,,,,,,,212451,,rv,,rv,,10/12/24 10:17,,https://www.elnuevodia.com/noticias/politica/notas/quien-ganaria-la-gobernacion-si-las-elecciones-fuesen-hoy-la-encuesta-revela-un-nuevo-juego-politico/,https://www.elnuevodia.com/noticias/politica/notas/quien-ganaria-la-gobernacion-si-las-elecciones-fuesen-hoy-la-encuesta-revela-un-nuevo-juego-politico/,,,,,,9548,2024,Governor,0,,11/5/24,general,False,False,,False,OTH,Jiménez,37097,Javier Jiménez,9.0
129,88536,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,North Carolina,9/27/24,10/2/24,,,,,,,211735,753.0,lv,,lv,,10/7/24 12:53,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-27-september-2-october-2024/,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-27-september-2-october-2024/,,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fredfieldandwiltonstrategies.com%2Fwp-content%2Fuploads%2F2024%2F10%2FLatest-US-Swing-States-Voting-Intention-27-September-2-October-2024.xlsx&wdOrigin=BROWSELINK,,,,9502,2024,Governor,0,,11/5/24,general,False,False,,False,DEM,Stein,30167,Joshua Harold Stein,46.0
130,88536,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,North Carolina,9/27/24,10/2/24,,,,,,,211735,753.0,lv,,lv,,10/7/24 12:53,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-27-september-2-october-2024/,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-27-september-2-october-2024/,,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fredfieldandwiltonstrategies.com%2Fwp-content%2Fuploads%2F2024%2F10%2FLatest-US-Swing-States-Voting-Intention-27-September-2-October-2024.xlsx&wdOrigin=BROWSELINK,,,,9502,2024,Governor,0,,11/5/24,general,False,False,,False,REP,Robinson,30168,Mark Keith Robinson,36.0
131,88536,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,North Carolina,9/27/24,10/2/24,,,,,,,211735,753.0,lv,,lv,,10/7/24 12:53,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-27-september-2-october-2024/,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-27-september-2-october-2024/,,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fredfieldandwiltonstrategies.com%2Fwp-content%2Fuploads%2F2024%2F10%2FLatest-US-Swing-States-Voting-Intention-27-September-2-October-2024.xlsx&wdOrigin=BROWSELINK,,,,9502,2024,Governor,0,,11/5/24,general,False,False,,False,LIB,Ross,31763,Mike Ross,2.0
132,88536,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,North Carolina,9/27/24,10/2/24,,,,,,,211735,753.0,lv,,lv,,10/7/24 12:53,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-27-september-2-october-2024/,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-27-september-2-october-2024/,,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fredfieldandwiltonstrategies.com%2Fwp-content%2Fuploads%2F2024%2F10%2FLatest-US-Swing-States-Voting-Intention-27-September-2-October-2024.xlsx&wdOrigin=BROWSELINK,,,,9502,2024,Governor,0,,11/5/24,general,False,False,,False,GRE,Turner,31761,Michael Wayne Turner,1.0
133,88619,379,Public Opinion Strategies,2146,Montana Republican Party,Public Opinion Strategies,260,Public Opinion Strategies,1.6,0.3,Live Phone,3.0,Montana,9/29/24,10/1/24,,,,,,,212230,500.0,lv,,lv,,10/10/24 09:04,,https://mtgop.org/statewide-republicans-post-strong-numbers-in-new-poll/,https://mtgop.org/statewide-republicans-post-strong-numbers-in-new-poll/,https://www.montana-gop.com/pos_mt_poll.pdf,,,True,REP,9541,2024,Governor,0,,11/5/24,general,False,False,,False,DEM,Busse,31740,Ryan Busse,36.0
134,88619,379,Public Opinion Strategies,2146,Montana Republican Party,Public Opinion Strategies,260,Public Opinion Strategies,1.6,0.3,Live Phone,3.0,Montana,9/29/24,10/1/24,,,,,,,212230,500.0,lv,,lv,,10/10/24 09:04,,https://mtgop.org/statewide-republicans-post-strong-numbers-in-new-poll/,https://mtgop.org/statewide-republicans-post-strong-numbers-in-new-poll/,https://www.montana-gop.com/pos_mt_poll.pdf,,,True,REP,9541,2024,Governor,0,,11/5/24,general,False,False,,False,REP,Gianforte,31741,Greg Gianforte,55.0
135,88619,379,Public Opinion Strategies,2146,Montana Republican Party,Public Opinion Strategies,260,Public Opinion Strategies,1.6,0.3,Live Phone,3.0,Montana,9/29/24,10/1/24,,,,,,,212230,500.0,lv,,lv,,10/10/24 09:04,,https://mtgop.org/statewide-republicans-post-strong-numbers-in-new-poll/,https://mtgop.org/statewide-republicans-post-strong-numbers-in-new-poll/,https://www.montana-gop.com/pos_mt_poll.pdf,,,True,REP,9541,2024,Governor,0,,11/5/24,general,False,False,,False,LIB,Leib,36391,Kaiser Leib,1.0
136,88479,1741,ActiVote,,,ActiVote,721,ActiVote,,,App Panel,8.0,Missouri,9/3/24,10/1/24,,,,,,,211354,400.0,lv,,lv,,10/2/24 09:20,,https://www.activote.net/kehoe-has-large-lead-in-missouri/,,,https://www.activote.net/kehoe-has-large-lead-in-missouri/,,False,,9540,2024,Governor,0,,11/5/24,general,False,False,,False,DEM,Quade,31106,Crystal Quade,40.3
137,88479,1741,ActiVote,,,ActiVote,721,ActiVote,,,App Panel,8.0,Missouri,9/3/24,10/1/24,,,,,,,211354,400.0,lv,,lv,,10/2/24 09:20,,https://www.activote.net/kehoe-has-large-lead-in-missouri/,,,https://www.activote.net/kehoe-has-large-lead-in-missouri/,,False,,9540,2024,Governor,0,,11/5/24,general,False,False,,False,REP,Kehoe,31107,Mike Kehoe,59.7
138,88486,1418,WPAi,2136,North Dakota News Cooperative,WPA Intelligence,383,WPA Intelligence,1.7,-0.1,Live Phone,3.0,North Dakota,9/28/24,9/30/24,,,,,,,211440,500.0,lv,,lv,,10/2/24 15:03,,https://www.newscoopnd.org/poll-republicans-look-set-for-sweep-of-top-races/,https://www.newscoopnd.org/poll-republicans-look-set-for-sweep-of-top-races/,,,,,,9543,2024,Governor,0,,11/5/24,general,False,False,,False,DEM,Piepkorn,36756,Merrill Piepkorn,24.0
139,88486,1418,WPAi,2136,North Dakota News Cooperative,WPA Intelligence,383,WPA Intelligence,1.7,-0.1,Live Phone,3.0,North Dakota,9/28/24,9/30/24,,,,,,,211440,500.0,lv,,lv,,10/2/24 15:03,,https://www.newscoopnd.org/poll-republicans-look-set-for-sweep-of-top-races/,https://www.newscoopnd.org/poll-republicans-look-set-for-sweep-of-top-races/,,,,,,9543,2024,Governor,0,,11/5/24,general,False,False,,False,REP,Armstrong,32214,Kelly Armstrong,54.0
140,88486,1418,WPAi,2136,North Dakota News Cooperative,WPA Intelligence,383,WPA Intelligence,1.7,-0.1,Live Phone,3.0,North Dakota,9/28/24,9/30/24,,,,,,,211440,500.0,lv,,lv,,10/2/24 15:03,,https://www.newscoopnd.org/poll-republicans-look-set-for-sweep-of-top-races/,https://www.newscoopnd.org/poll-republicans-look-set-for-sweep-of-top-races/,,,,,,9543,2024,Governor,0,,11/5/24,general,False,False,,False,IND,Coachman,36757,Michael Coachman,3.0
141,88431,486,The Washington Post,,,The Washington Post,3,ABC News/The Washington Post,3.0,-1.2,Live Phone/Text-to-Web,9.0,North Carolina,9/25/24,9/29/24,,,,,,,211131,1001.0,lv,,lv,,10/1/24 09:12,,https://www.washingtonpost.com/politics/2024/10/01/harris-trump-north-carolina-washington-post-poll/,https://www.washingtonpost.com/politics/2024/10/01/harris-trump-north-carolina-washington-post-poll/,https://www.washingtonpost.com/documents/764e6aa0-4419-4b75-ac7b-59dcfecf85fb.pdf,https://docs.google.com/spreadsheets/d/1dU3766TPHhPRMhSPTw3BLVSQUzT4ohrlkLdv5riybDQ/edit?pli=1&gid=40180788#gid=40180788,,,,9502,2024,Governor,0,,11/5/24,general,False,False,,False,DEM,Stein,30167,Joshua Harold Stein,54.0
142,88431,486,The Washington Post,,,The Washington Post,3,ABC News/The Washington Post,3.0,-1.2,Live Phone/Text-to-Web,9.0,North Carolina,9/25/24,9/29/24,,,,,,,211131,1001.0,lv,,lv,,10/1/24 09:12,,https://www.washingtonpost.com/politics/2024/10/01/harris-trump-north-carolina-washington-post-poll/,https://www.washingtonpost.com/politics/2024/10/01/harris-trump-north-carolina-washington-post-poll/,https://www.washingtonpost.com/documents/764e6aa0-4419-4b75-ac7b-59dcfecf85fb.pdf,https://docs.google.com/spreadsheets/d/1dU3766TPHhPRMhSPTw3BLVSQUzT4ohrlkLdv5riybDQ/edit?pli=1&gid=40180788#gid=40180788,,,,9502,2024,Governor,0,,11/5/24,general,False,False,,False,REP,Robinson,30168,Mark Keith Robinson,38.0
143,88431,486,The Washington Post,,,The Washington Post,3,ABC News/The Washington Post,3.0,-1.2,Live Phone/Text-to-Web,9.0,North Carolina,9/25/24,9/29/24,,,,,,,211132,1001.0,rv,,rv,,10/1/24 09:12,,https://www.washingtonpost.com/politics/2024/10/01/harris-trump-north-carolina-washington-post-poll/,https://www.washingtonpost.com/politics/2024/10/01/harris-trump-north-carolina-washington-post-poll/,https://www.washingtonpost.com/documents/764e6aa0-4419-4b75-ac7b-59dcfecf85fb.pdf,https://docs.google.com/spreadsheets/d/1dU3766TPHhPRMhSPTw3BLVSQUzT4ohrlkLdv5riybDQ/edit?pli=1&gid=40180788#gid=40180788,,,,9502,2024,Governor,0,,11/5/24,general,False,False,,False,DEM,Stein,30167,Joshua Harold Stein,53.0
144,88431,486,The Washington Post,,,The Washington Post,3,ABC News/The Washington Post,3.0,-1.2,Live Phone/Text-to-Web,9.0,North Carolina,9/25/24,9/29/24,,,,,,,211132,1001.0,rv,,rv,,10/1/24 09:12,,https://www.washingtonpost.com/politics/2024/10/01/harris-trump-north-carolina-washington-post-poll/,https://www.washingtonpost.com/politics/2024/10/01/harris-trump-north-carolina-washington-post-poll/,https://www.washingtonpost.com/documents/764e6aa0-4419-4b75-ac7b-59dcfecf85fb.pdf,https://docs.google.com/spreadsheets/d/1dU3766TPHhPRMhSPTw3BLVSQUzT4ohrlkLdv5riybDQ/edit?pli=1&gid=40180788#gid=40180788,,,,9502,2024,Governor,0,,11/5/24,general,False,False,,False,REP,Robinson,30168,Mark Keith Robinson,38.0
145,88457,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9.0,North Carolina,9/25/24,9/29/24,,,,,,,211298,953.0,lv,,lv,,10/1/24 14:06,,https://poll.qu.edu/poll-release?releaseid=3909,https://poll.qu.edu/poll-release?releaseid=3909,,https://poll.qu.edu/images/polling/nc/nc10012024_crosstabs_sxhq46.pdf,,,,9502,2024,Governor,0,,11/5/24,general,False,False,,True,DEM,Stein,30167,Joshua Harold Stein,52.0
146,88457,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9.0,North Carolina,9/25/24,9/29/24,,,,,,,211298,953.0,lv,,lv,,10/1/24 14:06,,https://poll.qu.edu/poll-release?releaseid=3909,https://poll.qu.edu/poll-release?releaseid=3909,,https://poll.qu.edu/images/polling/nc/nc10012024_crosstabs_sxhq46.pdf,,,,9502,2024,Governor,0,,11/5/24,general,False,False,,True,REP,Robinson,30168,Mark Keith Robinson,39.0
147,88457,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9.0,North Carolina,9/25/24,9/29/24,,,,,,,211298,953.0,lv,,lv,,10/1/24 14:06,,https://poll.qu.edu/poll-release?releaseid=3909,https://poll.qu.edu/poll-release?releaseid=3909,,https://poll.qu.edu/images/polling/nc/nc10012024_crosstabs_sxhq46.pdf,,,,9502,2024,Governor,0,,11/5/24,general,False,False,,True,LIB,Ross,31763,Mike Ross,3.0
148,88457,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9.0,North Carolina,9/25/24,9/29/24,,,,,,,211298,953.0,lv,,lv,,10/1/24 14:06,,https://poll.qu.edu/poll-release?releaseid=3909,https://poll.qu.edu/poll-release?releaseid=3909,,https://poll.qu.edu/images/polling/nc/nc10012024_crosstabs_sxhq46.pdf,,,,9502,2024,Governor,0,,11/5/24,general,False,False,,True,GRE,Turner,31761,Michael Wayne Turner,0.0
149,88457,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9.0,North Carolina,9/25/24,9/29/24,,,,,,,211298,953.0,lv,,lv,,10/1/24 14:06,,https://poll.qu.edu/poll-release?releaseid=3909,https://poll.qu.edu/poll-release?releaseid=3909,,https://poll.qu.edu/images/polling/nc/nc10012024_crosstabs_sxhq46.pdf,,,,9502,2024,Governor,0,,11/5/24,general,False,False,,True,CON,Smith,37427,Walter Vinny Smith,1.0
150,88457,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9.0,North Carolina,9/25/24,9/29/24,,,,,,,211299,953.0,lv,,lv,,10/1/24 14:06,,https://poll.qu.edu/poll-release?releaseid=3909,https://poll.qu.edu/poll-release?releaseid=3909,,https://poll.qu.edu/images/polling/nc/nc10012024_crosstabs_sxhq46.pdf,,,,9502,2024,Governor,0,,11/5/24,general,False,False,,False,DEM,Stein,30167,Joshua Harold Stein,53.0
151,88457,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9.0,North Carolina,9/25/24,9/29/24,,,,,,,211299,953.0,lv,,lv,,10/1/24 14:06,,https://poll.qu.edu/poll-release?releaseid=3909,https://poll.qu.edu/poll-release?releaseid=3909,,https://poll.qu.edu/images/polling/nc/nc10012024_crosstabs_sxhq46.pdf,,,,9502,2024,Governor,0,,11/5/24,general,False,False,,False,REP,Robinson,30168,Mark Keith Robinson,41.0
152,88503,217,High Point University,,,High Point University Survey Research Center,139,High Point University Survey Research Center,2.5,-0.4,Online Panel,8.0,North Carolina,9/20/24,9/29/24,,,,,,,211538,814.0,rv,,rv,,10/3/24 13:44,,https://www.highpoint.edu/blog/2024/10/hpu-poll-presidential-race-remains-close-for-north-carolina-voters/,https://www.highpoint.edu/blog/2024/10/hpu-poll-presidential-race-remains-close-for-north-carolina-voters/,https://www.highpoint.edu/src/files/2023/08/106memoPOLS.pdf,,,,,9502,2024,Governor,0,,11/5/24,general,False,False,,False,DEM,Stein,30167,Joshua Harold Stein,51.0
153,88503,217,High Point University,,,High Point University Survey Research Center,139,High Point University Survey Research Center,2.5,-0.4,Online Panel,8.0,North Carolina,9/20/24,9/29/24,,,,,,,211538,814.0,rv,,rv,,10/3/24 13:44,,https://www.highpoint.edu/blog/2024/10/hpu-poll-presidential-race-remains-close-for-north-carolina-voters/,https://www.highpoint.edu/blog/2024/10/hpu-poll-presidential-race-remains-close-for-north-carolina-voters/,https://www.highpoint.edu/src/files/2023/08/106memoPOLS.pdf,,,,,9502,2024,Governor,0,,11/5/24,general,False,False,,False,REP,Robinson,30168,Mark Keith Robinson,32.0
