,poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
829,81371,1754,Patriot Polling,,,Patriot Polling,732.0,Patriot Polling,1.1,0.6,IVR,5.0,Pennsylvania,10/10/22,10/12/22,,,,,,,164431,857.0,rv,,rv,,10/31/22 14:16,,https://patriotpolling.com/our-polls/f/shapiro-leads-by-5%25-over-mastriano-in-pennsylvania-governor-race,,,https://patriotpolling.com/our-polls/f/shapiro-leads-by-5%25-over-mastriano-in-pennsylvania-governor-race,,,,8979,2022,Governor,0,,11/8/22,general,False,False,,REP,Mastriano,30156,Douglas V. Mastriano,44.7
830,81077,437,Selzer,"52,613",Des Moines Register | Mediacom,Selzer & Co.,304.0,Selzer & Co.,2.8,-1.2,Live Phone,7.5,Iowa,10/9/22,10/12/22,,,,,,,163414,620.0,lv,,lv,,10/17/22 09:25,,https://www.desmoinesregister.com/story/news/politics/iowa-poll/2022/10/16/iowa-poll-kim-reynolds-deidre-dejear-governor-race-gubernatorial-election-midterm/69560551007/,https://www.desmoinesregister.com/story/news/politics/iowa-poll/2022/10/16/iowa-poll-kim-reynolds-deidre-dejear-governor-race-gubernatorial-election-midterm/69560551007/,https://s3.documentcloud.org/documents/23163814/govip-methodology.pdf,,,,,8964,2022,Governor,0,,11/8/22,general,False,False,,DEM,DeJear,28830,Deidre DeJear,35.0
831,81077,437,Selzer,"52,613",Des Moines Register | Mediacom,Selzer & Co.,304.0,Selzer & Co.,2.8,-1.2,Live Phone,7.5,Iowa,10/9/22,10/12/22,,,,,,,163414,620.0,lv,,lv,,10/17/22 09:25,,https://www.desmoinesregister.com/story/news/politics/iowa-poll/2022/10/16/iowa-poll-kim-reynolds-deidre-dejear-governor-race-gubernatorial-election-midterm/69560551007/,https://www.desmoinesregister.com/story/news/politics/iowa-poll/2022/10/16/iowa-poll-kim-reynolds-deidre-dejear-governor-race-gubernatorial-election-midterm/69560551007/,https://s3.documentcloud.org/documents/23163814/govip-methodology.pdf,,,,,8964,2022,Governor,0,,11/8/22,general,False,False,,REP,Reynolds,28831,Kim Reynolds,52.0
832,81077,437,Selzer,"52,613",Des Moines Register | Mediacom,Selzer & Co.,304.0,Selzer & Co.,2.8,-1.2,Live Phone,7.5,Iowa,10/9/22,10/12/22,,,,,,,163414,620.0,lv,,lv,,10/17/22 09:25,,https://www.desmoinesregister.com/story/news/politics/iowa-poll/2022/10/16/iowa-poll-kim-reynolds-deidre-dejear-governor-race-gubernatorial-election-midterm/69560551007/,https://www.desmoinesregister.com/story/news/politics/iowa-poll/2022/10/16/iowa-poll-kim-reynolds-deidre-dejear-governor-race-gubernatorial-election-midterm/69560551007/,https://s3.documentcloud.org/documents/23163814/govip-methodology.pdf,,,,,8964,2022,Governor,0,,11/8/22,general,False,False,,LIB,Stewart,29618,Rick Stewart,4.0
833,81070,1691,Schoen Cooperman,,,Schoen Cooperman Research,301.0,Schoen Cooperman Research,1.5,0.0,IVR/Online Panel/Text-to-Web,1.0,New York,10/8/22,10/12/22,,,,,,,163338,824.0,lv,,lv,,10/14/22 16:15,,https://nypost.com/2022/10/14/hochuls-lead-over-zeldin-shrinks-in-ny-gov-race-indy-poll/,https://nypost.com/2022/10/14/hochuls-lead-over-zeldin-shrinks-in-ny-gov-race-indy-poll/,,,,,,8975,2022,Governor,0,,11/8/22,general,False,False,,DEM,Hochul,28809,Kathy C. Hochul,50.0
834,81070,1691,Schoen Cooperman,,,Schoen Cooperman Research,301.0,Schoen Cooperman Research,1.5,0.0,IVR/Online Panel/Text-to-Web,1.0,New York,10/8/22,10/12/22,,,,,,,163338,824.0,lv,,lv,,10/14/22 16:15,,https://nypost.com/2022/10/14/hochuls-lead-over-zeldin-shrinks-in-ny-gov-race-indy-poll/,https://nypost.com/2022/10/14/hochuls-lead-over-zeldin-shrinks-in-ny-gov-race-indy-poll/,,,,,,8975,2022,Governor,0,,11/8/22,general,False,False,,REP,Zeldin,28810,Lee M. Zeldin,44.0
835,81201,1515,Data for Progress,,,Data for Progress,522.0,Data for Progress,2.6,-1.2,Online Panel/Text-to-Web,6.0,Ohio,10/7/22,10/12/22,,,,,,,163876,1016.0,lv,,lv,,10/23/22 11:06,,https://www.filesforprogress.org/datasets/2022/10/dfp_oh_midterm_tabs.pdf,,,https://www.filesforprogress.org/datasets/2022/10/dfp_oh_midterm_tabs.pdf,,False,,8976,2022,Governor,0,,11/8/22,general,False,False,,DEM,Whaley,28603,Nan Whaley,38.0
836,81201,1515,Data for Progress,,,Data for Progress,522.0,Data for Progress,2.6,-1.2,Online Panel/Text-to-Web,6.0,Ohio,10/7/22,10/12/22,,,,,,,163876,1016.0,lv,,lv,,10/23/22 11:06,,https://www.filesforprogress.org/datasets/2022/10/dfp_oh_midterm_tabs.pdf,,,https://www.filesforprogress.org/datasets/2022/10/dfp_oh_midterm_tabs.pdf,,False,,8976,2022,Governor,0,,11/8/22,general,False,False,,REP,DeWine,28604,Mike DeWine,57.0
837,81038,143,EPIC/MRA,"177,685",Detroit Free Press | WJRT (ABC) TV 12,EPIC-MRA,84.0,EPIC-MRA,1.9,-0.7,Live Phone,3.0,Michigan,10/6/22,10/12/22,,,,,,,163250,600.0,lv,,lv,,10/13/22 09:20,,https://www.freep.com/story/news/politics/elections/2022/10/13/poll-leads-shrink-whitmer-nessel-benson-election/69558793007/,https://www.freep.com/story/news/politics/elections/2022/10/13/poll-leads-shrink-whitmer-nessel-benson-election/69558793007/,https://www.woodtv.com/wp-content/uploads/sites/51/2022/10/EPIC-MRA-October-14-2022-statewide-poll-results.pdf,,,,,8969,2022,Governor,0,,11/8/22,general,False,False,,DEM,Whitmer,18853,Gretchen Whitmer,49.0
838,81038,143,EPIC/MRA,"177,685",Detroit Free Press | WJRT (ABC) TV 12,EPIC-MRA,84.0,EPIC-MRA,1.9,-0.7,Live Phone,3.0,Michigan,10/6/22,10/12/22,,,,,,,163250,600.0,lv,,lv,,10/13/22 09:20,,https://www.freep.com/story/news/politics/elections/2022/10/13/poll-leads-shrink-whitmer-nessel-benson-election/69558793007/,https://www.freep.com/story/news/politics/elections/2022/10/13/poll-leads-shrink-whitmer-nessel-benson-election/69558793007/,https://www.woodtv.com/wp-content/uploads/sites/51/2022/10/EPIC-MRA-October-14-2022-statewide-poll-results.pdf,,,,,8969,2022,Governor,0,,11/8/22,general,False,False,,REP,Dixon,28659,Tudor M. Dixon,38.0
839,81038,143,EPIC/MRA,"177,685",Detroit Free Press | WJRT (ABC) TV 12,EPIC-MRA,84.0,EPIC-MRA,1.9,-0.7,Live Phone,3.0,Michigan,10/6/22,10/12/22,,,,,,,163250,600.0,lv,,lv,,10/13/22 09:20,,https://www.freep.com/story/news/politics/elections/2022/10/13/poll-leads-shrink-whitmer-nessel-benson-election/69558793007/,https://www.freep.com/story/news/politics/elections/2022/10/13/poll-leads-shrink-whitmer-nessel-benson-election/69558793007/,https://www.woodtv.com/wp-content/uploads/sites/51/2022/10/EPIC-MRA-October-14-2022-statewide-poll-results.pdf,,,,,8969,2022,Governor,0,,11/8/22,general,False,False,,LIB,Buzuma,30569,Mary Buzuma,3.0
840,81038,143,EPIC/MRA,"177,685",Detroit Free Press | WJRT (ABC) TV 12,EPIC-MRA,84.0,EPIC-MRA,1.9,-0.7,Live Phone,3.0,Michigan,10/6/22,10/12/22,,,,,,,163250,600.0,lv,,lv,,10/13/22 09:20,,https://www.freep.com/story/news/politics/elections/2022/10/13/poll-leads-shrink-whitmer-nessel-benson-election/69558793007/,https://www.freep.com/story/news/politics/elections/2022/10/13/poll-leads-shrink-whitmer-nessel-benson-election/69558793007/,https://www.woodtv.com/wp-content/uploads/sites/51/2022/10/EPIC-MRA-October-14-2022-statewide-poll-results.pdf,,,,,8969,2022,Governor,0,,11/8/22,general,False,False,,UST,Brandenburg,30727,Donna Brandenburg,0.0
841,81038,143,EPIC/MRA,"177,685",Detroit Free Press | WJRT (ABC) TV 12,EPIC-MRA,84.0,EPIC-MRA,1.9,-0.7,Live Phone,3.0,Michigan,10/6/22,10/12/22,,,,,,,163250,600.0,lv,,lv,,10/13/22 09:20,,https://www.freep.com/story/news/politics/elections/2022/10/13/poll-leads-shrink-whitmer-nessel-benson-election/69558793007/,https://www.freep.com/story/news/politics/elections/2022/10/13/poll-leads-shrink-whitmer-nessel-benson-election/69558793007/,https://www.woodtv.com/wp-content/uploads/sites/51/2022/10/EPIC-MRA-October-14-2022-statewide-poll-results.pdf,,,,,8969,2022,Governor,0,,11/8/22,general,False,False,,GRE,Hogan,30273,Kevin Hogan,1.0
842,81038,143,EPIC/MRA,"177,685",Detroit Free Press | WJRT (ABC) TV 12,EPIC-MRA,84.0,EPIC-MRA,1.9,-0.7,Live Phone,3.0,Michigan,10/6/22,10/12/22,,,,,,,163250,600.0,lv,,lv,,10/13/22 09:20,,https://www.freep.com/story/news/politics/elections/2022/10/13/poll-leads-shrink-whitmer-nessel-benson-election/69558793007/,https://www.freep.com/story/news/politics/elections/2022/10/13/poll-leads-shrink-whitmer-nessel-benson-election/69558793007/,https://www.woodtv.com/wp-content/uploads/sites/51/2022/10/EPIC-MRA-October-14-2022-statewide-poll-results.pdf,,,,,8969,2022,Governor,0,,11/8/22,general,False,False,,NLP,Simpson,30757,Daryl M. Simpson,0.0
843,81115,1699,Fabrizio/Impact,42,AARP,"Fabrizio, Lee & Associates/Impact Research",694.0,Fabrizio Lee & Associates/Impact Research,1.7,-0.3,Live Phone/Text-to-Web,2.0,Pennsylvania,10/4/22,10/12/22,,,,,,,163535,1400.0,lv,,lv,,10/18/22 16:21,,https://www.politico.com/news/2022/10/18/oz-fetterman-pennsylvania-senate-00062330,https://www.politico.com/news/2022/10/18/oz-fetterman-pennsylvania-senate-00062330,,,,,,8979,2022,Governor,0,,11/8/22,general,False,False,,DEM,Shapiro,29888,Josh Shapiro,53.0
844,81115,1699,Fabrizio/Impact,42,AARP,"Fabrizio, Lee & Associates/Impact Research",694.0,Fabrizio Lee & Associates/Impact Research,1.7,-0.3,Live Phone/Text-to-Web,2.0,Pennsylvania,10/4/22,10/12/22,,,,,,,163535,1400.0,lv,,lv,,10/18/22 16:21,,https://www.politico.com/news/2022/10/18/oz-fetterman-pennsylvania-senate-00062330,https://www.politico.com/news/2022/10/18/oz-fetterman-pennsylvania-senate-00062330,,,,,,8979,2022,Governor,0,,11/8/22,general,False,False,,REP,Mastriano,30156,Douglas V. Mastriano,42.0
845,81050,235,InsiderAdvantage,503,Fox 10 Phoenix,InsiderAdvantage,243.0,InsiderAdvantage,2.0,-0.3,Text,3.0,Arizona,10/11/22,10/11/22,,,,,,,163275,550.0,rv,,rv,,10/13/22 12:23,,https://www.fox10phoenix.com/news/2022-election-lake-leads-arizona-governors-race-kelly-remains-ahead-in-senate-race.amp,https://www.fox10phoenix.com/news/2022-election-lake-leads-arizona-governors-race-kelly-remains-ahead-in-senate-race.amp,,,,,,8954,2022,Governor,0,,11/8/22,general,False,False,,DEM,Hobbs,28718,Katie Hobbs,45.6
846,81050,235,InsiderAdvantage,503,Fox 10 Phoenix,InsiderAdvantage,243.0,InsiderAdvantage,2.0,-0.3,Text,3.0,Arizona,10/11/22,10/11/22,,,,,,,163275,550.0,rv,,rv,,10/13/22 12:23,,https://www.fox10phoenix.com/news/2022-election-lake-leads-arizona-governors-race-kelly-remains-ahead-in-senate-race.amp,https://www.fox10phoenix.com/news/2022-election-lake-leads-arizona-governors-race-kelly-remains-ahead-in-senate-race.amp,,,,,,8954,2022,Governor,0,,11/8/22,general,False,False,,REP,Lake,28719,Kari Lake,49.3
847,81062,383,PPP,"171,1794",Chicago Sun-Times | WBEZ (Chicago),Public Policy Polling,263.0,Public Policy Polling,1.4,0.0,IVR/Text,3.0,Illinois,10/10/22,10/11/22,,,,,,,163298,770.0,lv,,lv,,10/14/22 09:34,,https://chicago.suntimes.com/elections/2022/10/14/23403342/poll-suntimes-wbez-pritzker-bailey-duckworth-salvi-general-election-november-governor-senate,https://chicago.suntimes.com/elections/2022/10/14/23403342/poll-suntimes-wbez-pritzker-bailey-duckworth-salvi-general-election-november-governor-senate,,,,,,8963,2022,Governor,0,,11/8/22,general,False,False,,DEM,Pritzker,28778,J.B. Pritzker,49.0
848,81062,383,PPP,"171,1794",Chicago Sun-Times | WBEZ (Chicago),Public Policy Polling,263.0,Public Policy Polling,1.4,0.0,IVR/Text,3.0,Illinois,10/10/22,10/11/22,,,,,,,163298,770.0,lv,,lv,,10/14/22 09:34,,https://chicago.suntimes.com/elections/2022/10/14/23403342/poll-suntimes-wbez-pritzker-bailey-duckworth-salvi-general-election-november-governor-senate,https://chicago.suntimes.com/elections/2022/10/14/23403342/poll-suntimes-wbez-pritzker-bailey-duckworth-salvi-general-election-november-governor-senate,,,,,,8963,2022,Governor,0,,11/8/22,general,False,False,,REP,Bailey,28780,Darren Bailey,34.0
849,81062,383,PPP,"171,1794",Chicago Sun-Times | WBEZ (Chicago),Public Policy Polling,263.0,Public Policy Polling,1.4,0.0,IVR/Text,3.0,Illinois,10/10/22,10/11/22,,,,,,,163298,770.0,lv,,lv,,10/14/22 09:34,,https://chicago.suntimes.com/elections/2022/10/14/23403342/poll-suntimes-wbez-pritzker-bailey-duckworth-salvi-general-election-november-governor-senate,https://chicago.suntimes.com/elections/2022/10/14/23403342/poll-suntimes-wbez-pritzker-bailey-duckworth-salvi-general-election-november-governor-senate,,,,,,8963,2022,Governor,0,,11/8/22,general,False,False,,LIB,Schluter,30630,Scott Schluter,8.0
850,81013,1250,Trafalgar Group,,,Trafalgar Group,338.0,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Panel/Email,1.0,Georgia,10/8/22,10/11/22,,,,,,,163130,1084.0,lv,,lv,,10/11/22 17:47,,https://www.thetrafalgargroup.org/wp-content/uploads/2022/10/GA-Gen-Poll-Report-1011.pdf,,https://www.thetrafalgargroup.org/wp-content/uploads/2022/10/GA-Gen-Poll-Report-1011.pdf,,,,REP,8960,2022,Governor,0,,11/8/22,general,False,False,,DEM,Abrams,16673,Stacey Abrams,43.6
851,81013,1250,Trafalgar Group,,,Trafalgar Group,338.0,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Panel/Email,1.0,Georgia,10/8/22,10/11/22,,,,,,,163130,1084.0,lv,,lv,,10/11/22 17:47,,https://www.thetrafalgargroup.org/wp-content/uploads/2022/10/GA-Gen-Poll-Report-1011.pdf,,https://www.thetrafalgargroup.org/wp-content/uploads/2022/10/GA-Gen-Poll-Report-1011.pdf,,,,REP,8960,2022,Governor,0,,11/8/22,general,False,False,,REP,Kemp,16674,Brian Kemp,52.5
852,81013,1250,Trafalgar Group,,,Trafalgar Group,338.0,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Panel/Email,1.0,Georgia,10/8/22,10/11/22,,,,,,,163130,1084.0,lv,,lv,,10/11/22 17:47,,https://www.thetrafalgargroup.org/wp-content/uploads/2022/10/GA-Gen-Poll-Report-1011.pdf,,https://www.thetrafalgargroup.org/wp-content/uploads/2022/10/GA-Gen-Poll-Report-1011.pdf,,,,REP,8960,2022,Governor,0,,11/8/22,general,False,False,,LIB,Hazel,29536,Shane Hazel,1.8
853,81051,1447,Civiqs,,,Civiqs,471.0,Civiqs,2.4,-0.2,Online Panel/Online Ad,8.0,Georgia,10/8/22,10/11/22,,,,,,,163279,717.0,lv,,lv,,10/13/22 14:25,,https://civiqs.com/documents/Civiqs_GA_banner_book_2022_10_a636j5.pdf,,,https://civiqs.com/documents/Civiqs_GA_banner_book_2022_10_a636j5.pdf,,,,8960,2022,Governor,0,,11/8/22,general,False,False,,DEM,Abrams,16673,Stacey Abrams,46.0
854,81051,1447,Civiqs,,,Civiqs,471.0,Civiqs,2.4,-0.2,Online Panel/Online Ad,8.0,Georgia,10/8/22,10/11/22,,,,,,,163279,717.0,lv,,lv,,10/13/22 14:25,,https://civiqs.com/documents/Civiqs_GA_banner_book_2022_10_a636j5.pdf,,,https://civiqs.com/documents/Civiqs_GA_banner_book_2022_10_a636j5.pdf,,,,8960,2022,Governor,0,,11/8/22,general,False,False,,REP,Kemp,16674,Brian Kemp,51.0
855,81052,1447,Civiqs,,,Civiqs,471.0,Civiqs,2.4,-0.2,Online Panel/Online Ad,8.0,Texas,10/8/22,10/11/22,,,,,,,163278,791.0,lv,,lv,,10/13/22 14:25,,https://civiqs.com/documents/Civiqs_TX_banner_book_2022_10_jq53a9.pdf,,,https://civiqs.com/documents/Civiqs_TX_banner_book_2022_10_jq53a9.pdf,,,,8984,2022,Governor,0,,11/8/22,general,False,False,,DEM,O'Rourke,28252,Beto O'Rourke,44.0
856,81052,1447,Civiqs,,,Civiqs,471.0,Civiqs,2.4,-0.2,Online Panel/Online Ad,8.0,Texas,10/8/22,10/11/22,,,,,,,163278,791.0,lv,,lv,,10/13/22 14:25,,https://civiqs.com/documents/Civiqs_TX_banner_book_2022_10_jq53a9.pdf,,,https://civiqs.com/documents/Civiqs_TX_banner_book_2022_10_jq53a9.pdf,,,,8984,2022,Governor,0,,11/8/22,general,False,False,,REP,Abbott,19215,Greg Abbott,52.0
857,81061,1250,Trafalgar Group,1681,The Daily Wire,Trafalgar Group,338.0,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Panel/Email,2.0,Pennsylvania,10/8/22,10/11/22,,,,,,,163297,1078.0,lv,,lv,,10/14/22 09:13,,https://www.thetrafalgargroup.org/wp-content/uploads/2022/10/TRF-PA-General-1013-Full-Report.pdf,https://www.thetrafalgargroup.org/wp-content/uploads/2022/10/TRF-PA-General-1013-Full-Report.pdf,,,,,REP,8979,2022,Governor,0,,11/8/22,general,False,False,,DEM,Shapiro,29888,Josh Shapiro,52.8
858,81061,1250,Trafalgar Group,1681,The Daily Wire,Trafalgar Group,338.0,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Panel/Email,2.0,Pennsylvania,10/8/22,10/11/22,,,,,,,163297,1078.0,lv,,lv,,10/14/22 09:13,,https://www.thetrafalgargroup.org/wp-content/uploads/2022/10/TRF-PA-General-1013-Full-Report.pdf,https://www.thetrafalgargroup.org/wp-content/uploads/2022/10/TRF-PA-General-1013-Full-Report.pdf,,,,,REP,8979,2022,Governor,0,,11/8/22,general,False,False,,REP,Mastriano,30156,Douglas V. Mastriano,43.5
859,81061,1250,Trafalgar Group,1681,The Daily Wire,Trafalgar Group,338.0,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Panel/Email,2.0,Pennsylvania,10/8/22,10/11/22,,,,,,,163297,1078.0,lv,,lv,,10/14/22 09:13,,https://www.thetrafalgargroup.org/wp-content/uploads/2022/10/TRF-PA-General-1013-Full-Report.pdf,https://www.thetrafalgargroup.org/wp-content/uploads/2022/10/TRF-PA-General-1013-Full-Report.pdf,,,,,REP,8979,2022,Governor,0,,11/8/22,general,False,False,,LIB,Hackenburg,29886,Matt Hackenburg,1.3
860,81122,178,Global Strategy Group,1286,Progress Now Colorado,Global Strategy Group,118.0,Global Strategy Group,1.8,-0.5,Live Phone/Online Panel,6.0,Colorado,10/6/22,10/11/22,,,,,,,163569,800.0,rv,,rv,,10/19/22 09:31,,https://coloradosun.com/2022/10/19/colorado-poll-2022-election-democrats-advantage/,https://coloradosun.com/2022/10/19/colorado-poll-2022-election-democrats-advantage/,https://live-gsg-new.pantheonsite.io/wp-content/uploads/2022/10/Q4-Mountaineer-Report-F10.18.22.pdf,,,,DEM,8957,2022,Governor,0,,11/8/22,general,False,False,,DEM,Polis,28368,Jared Polis,54.0
861,81122,178,Global Strategy Group,1286,Progress Now Colorado,Global Strategy Group,118.0,Global Strategy Group,1.8,-0.5,Live Phone/Online Panel,6.0,Colorado,10/6/22,10/11/22,,,,,,,163569,800.0,rv,,rv,,10/19/22 09:31,,https://coloradosun.com/2022/10/19/colorado-poll-2022-election-democrats-advantage/,https://coloradosun.com/2022/10/19/colorado-poll-2022-election-democrats-advantage/,https://live-gsg-new.pantheonsite.io/wp-content/uploads/2022/10/Q4-Mountaineer-Report-F10.18.22.pdf,,,,DEM,8957,2022,Governor,0,,11/8/22,general,False,False,,REP,Ganahl,28369,Heidi Ganahl,33.0
862,81122,178,Global Strategy Group,1286,Progress Now Colorado,Global Strategy Group,118.0,Global Strategy Group,1.8,-0.5,Live Phone/Online Panel,6.0,Colorado,10/6/22,10/11/22,,,,,,,163569,800.0,rv,,rv,,10/19/22 09:31,,https://coloradosun.com/2022/10/19/colorado-poll-2022-election-democrats-advantage/,https://coloradosun.com/2022/10/19/colorado-poll-2022-election-democrats-advantage/,https://live-gsg-new.pantheonsite.io/wp-content/uploads/2022/10/Q4-Mountaineer-Report-F10.18.22.pdf,,,,DEM,8957,2022,Governor,0,,11/8/22,general,False,False,,LIB,Ruskusky,30230,Kevin Ruskusky,4.0
863,81122,178,Global Strategy Group,1286,Progress Now Colorado,Global Strategy Group,118.0,Global Strategy Group,1.8,-0.5,Live Phone/Online Panel,6.0,Colorado,10/6/22,10/11/22,,,,,,,163569,800.0,rv,,rv,,10/19/22 09:31,,https://coloradosun.com/2022/10/19/colorado-poll-2022-election-democrats-advantage/,https://coloradosun.com/2022/10/19/colorado-poll-2022-election-democrats-advantage/,https://live-gsg-new.pantheonsite.io/wp-content/uploads/2022/10/Q4-Mountaineer-Report-F10.18.22.pdf,,,,DEM,8957,2022,Governor,0,,11/8/22,general,False,False,,CON,Neuschwanger,30228,Danielle Neuschwanger,1.0
864,81122,178,Global Strategy Group,1286,Progress Now Colorado,Global Strategy Group,118.0,Global Strategy Group,1.8,-0.5,Live Phone/Online Panel,6.0,Colorado,10/6/22,10/11/22,,,,,,,163573,800.0,lv,,lv,,10/19/22 11:22,,https://live-gsg-new.pantheonsite.io/wp-content/uploads/2022/10/Q4-Mountaineer-Report-F10.18.22.pdf,,https://live-gsg-new.pantheonsite.io/wp-content/uploads/2022/10/Q4-Mountaineer-Report-F10.18.22.pdf,,,,DEM,8957,2022,Governor,0,,11/8/22,general,False,False,,DEM,Polis,28368,Jared Polis,52.0
865,81122,178,Global Strategy Group,1286,Progress Now Colorado,Global Strategy Group,118.0,Global Strategy Group,1.8,-0.5,Live Phone/Online Panel,6.0,Colorado,10/6/22,10/11/22,,,,,,,163573,800.0,lv,,lv,,10/19/22 11:22,,https://live-gsg-new.pantheonsite.io/wp-content/uploads/2022/10/Q4-Mountaineer-Report-F10.18.22.pdf,,https://live-gsg-new.pantheonsite.io/wp-content/uploads/2022/10/Q4-Mountaineer-Report-F10.18.22.pdf,,,,DEM,8957,2022,Governor,0,,11/8/22,general,False,False,,REP,Ganahl,28369,Heidi Ganahl,34.0
866,81122,178,Global Strategy Group,1286,Progress Now Colorado,Global Strategy Group,118.0,Global Strategy Group,1.8,-0.5,Live Phone/Online Panel,6.0,Colorado,10/6/22,10/11/22,,,,,,,163573,800.0,lv,,lv,,10/19/22 11:22,,https://live-gsg-new.pantheonsite.io/wp-content/uploads/2022/10/Q4-Mountaineer-Report-F10.18.22.pdf,,https://live-gsg-new.pantheonsite.io/wp-content/uploads/2022/10/Q4-Mountaineer-Report-F10.18.22.pdf,,,,DEM,8957,2022,Governor,0,,11/8/22,general,False,False,,LIB,Ruskusky,30230,Kevin Ruskusky,4.0
867,81122,178,Global Strategy Group,1286,Progress Now Colorado,Global Strategy Group,118.0,Global Strategy Group,1.8,-0.5,Live Phone/Online Panel,6.0,Colorado,10/6/22,10/11/22,,,,,,,163573,800.0,lv,,lv,,10/19/22 11:22,,https://live-gsg-new.pantheonsite.io/wp-content/uploads/2022/10/Q4-Mountaineer-Report-F10.18.22.pdf,,https://live-gsg-new.pantheonsite.io/wp-content/uploads/2022/10/Q4-Mountaineer-Report-F10.18.22.pdf,,,,DEM,8957,2022,Governor,0,,11/8/22,general,False,False,,CON,Neuschwanger,30228,Danielle Neuschwanger,1.0
868,81122,178,Global Strategy Group,1286,Progress Now Colorado,Global Strategy Group,118.0,Global Strategy Group,1.8,-0.5,Live Phone/Online Panel,6.0,Colorado,10/6/22,10/11/22,,,,,,,163574,800.0,rv,,rv,,10/19/22 11:22,,https://live-gsg-new.pantheonsite.io/wp-content/uploads/2022/10/Q4-Mountaineer-Report-F10.18.22.pdf,,https://live-gsg-new.pantheonsite.io/wp-content/uploads/2022/10/Q4-Mountaineer-Report-F10.18.22.pdf,,,,DEM,8957,2022,Governor,0,,11/8/22,general,False,False,,DEM,Polis,28368,Jared Polis,56.0
869,81122,178,Global Strategy Group,1286,Progress Now Colorado,Global Strategy Group,118.0,Global Strategy Group,1.8,-0.5,Live Phone/Online Panel,6.0,Colorado,10/6/22,10/11/22,,,,,,,163574,800.0,rv,,rv,,10/19/22 11:22,,https://live-gsg-new.pantheonsite.io/wp-content/uploads/2022/10/Q4-Mountaineer-Report-F10.18.22.pdf,,https://live-gsg-new.pantheonsite.io/wp-content/uploads/2022/10/Q4-Mountaineer-Report-F10.18.22.pdf,,,,DEM,8957,2022,Governor,0,,11/8/22,general,False,False,,REP,Ganahl,28369,Heidi Ganahl,38.0
870,81122,178,Global Strategy Group,1286,Progress Now Colorado,Global Strategy Group,118.0,Global Strategy Group,1.8,-0.5,Live Phone/Online Panel,6.0,Colorado,10/6/22,10/11/22,,,,,,,163575,800.0,lv,,lv,,10/19/22 11:22,,https://live-gsg-new.pantheonsite.io/wp-content/uploads/2022/10/Q4-Mountaineer-Report-F10.18.22.pdf,,https://live-gsg-new.pantheonsite.io/wp-content/uploads/2022/10/Q4-Mountaineer-Report-F10.18.22.pdf,,,,DEM,8957,2022,Governor,0,,11/8/22,general,False,False,,DEM,Polis,28368,Jared Polis,54.0
871,81122,178,Global Strategy Group,1286,Progress Now Colorado,Global Strategy Group,118.0,Global Strategy Group,1.8,-0.5,Live Phone/Online Panel,6.0,Colorado,10/6/22,10/11/22,,,,,,,163575,800.0,lv,,lv,,10/19/22 11:22,,https://live-gsg-new.pantheonsite.io/wp-content/uploads/2022/10/Q4-Mountaineer-Report-F10.18.22.pdf,,https://live-gsg-new.pantheonsite.io/wp-content/uploads/2022/10/Q4-Mountaineer-Report-F10.18.22.pdf,,,,DEM,8957,2022,Governor,0,,11/8/22,general,False,False,,REP,Ganahl,28369,Heidi Ganahl,39.0
872,81095,1773,Research America,1016,Illinois Broadcasters Association,Research America,268.0,Repass,0.7,1.7,Online Panel,4.0,Illinois,10/5/22,10/11/22,,,,,,,163444,1000.0,rv,,rv,,10/17/22 20:37,,https://www.wsiltv.com/news/your-voice-your-vote-new-survey-gives-insight-into-illinois-voters-ahead-of-election/article_28e5e4fe-4e62-11ed-8752-f3ac41e044fe.html,https://www.wsiltv.com/news/your-voice-your-vote-new-survey-gives-insight-into-illinois-voters-ahead-of-election/article_28e5e4fe-4e62-11ed-8752-f3ac41e044fe.html,https://files.constantcontact.com/84ddd16b001/e1b77591-2022-4f79-97b0-008bfba7506b.pdf?rdr=true,,,,,8963,2022,Governor,0,,11/8/22,general,False,False,,DEM,Pritzker,28778,J.B. Pritzker,49.7
