,poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
1073,80745,1102,Emerson,"960,1889",The Hill | KDVR,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,6.0,Colorado,9/18/22,9/19/22,,,,,,,161870,1000.0,lv,,lv,,9/22/22 09:30,,https://emersoncollegepolling.com/colorado-2022-democratic-senator-bennet-and-governor-polis-hold-double-digit-leads-in-re-election-campaigns/,https://emersoncollegepolling.com/colorado-2022-democratic-senator-bennet-and-governor-polis-hold-double-digit-leads-in-re-election-campaigns/,,,,,,8922,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,DEM,Bennet,28366,Michael Bennet,45.5
1074,80745,1102,Emerson,"960,1889",The Hill | KDVR,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,6.0,Colorado,9/18/22,9/19/22,,,,,,,161870,1000.0,lv,,lv,,9/22/22 09:30,,https://emersoncollegepolling.com/colorado-2022-democratic-senator-bennet-and-governor-polis-hold-double-digit-leads-in-re-election-campaigns/,https://emersoncollegepolling.com/colorado-2022-democratic-senator-bennet-and-governor-polis-hold-double-digit-leads-in-re-election-campaigns/,,,,,,8922,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,REP,O'Dea,30404,Joe O'Dea,35.9
1075,80804,1708,Phillips Academy,1781,Abbot Academy Fund,Phillips Academy,699,Phillips Academy,1.7,0.2,IVR/Text,9.0,Pennsylvania,9/16/22,9/19/22,,,,,,,162439,759.0,rv,,rv,,9/26/22 09:26,,https://andoverpoll.com/2022/09/26/fetterman-and-shapiro-hang-on-to-lead/,https://andoverpoll.com/2022/09/26/fetterman-and-shapiro-hang-on-to-lead/,,https://andoverpoll.com/wp-content/uploads/2022/09/Pennsylvania-September-Poll.pdf,,,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,DEM,Fetterman,20700,John Fetterman,46.5
1076,80804,1708,Phillips Academy,1781,Abbot Academy Fund,Phillips Academy,699,Phillips Academy,1.7,0.2,IVR/Text,9.0,Pennsylvania,9/16/22,9/19/22,,,,,,,162439,759.0,rv,,rv,,9/26/22 09:26,,https://andoverpoll.com/2022/09/26/fetterman-and-shapiro-hang-on-to-lead/,https://andoverpoll.com/2022/09/26/fetterman-and-shapiro-hang-on-to-lead/,,https://andoverpoll.com/wp-content/uploads/2022/09/Pennsylvania-September-Poll.pdf,,,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,REP,Oz,28740,Mehmet Oz,44.5
1077,80722,23,ARG,,,American Research Group,9,American Research Group,2.3,-0.2,Live Phone,5.0,New Hampshire,9/15/22,9/19/22,,,,,,,161818,555.0,rv,,rv,,9/21/22 09:49,,https://americanresearchgroup.com/nhpoll/senate22/,https://americanresearchgroup.com/nhpoll/senate22/,,,,,,8938,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,DEM,Hassan,18225,Maggie Hassan,53.0
1078,80722,23,ARG,,,American Research Group,9,American Research Group,2.3,-0.2,Live Phone,5.0,New Hampshire,9/15/22,9/19/22,,,,,,,161818,555.0,rv,,rv,,9/21/22 09:49,,https://americanresearchgroup.com/nhpoll/senate22/,https://americanresearchgroup.com/nhpoll/senate22/,,,,,,8938,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,REP,Bolduc,18228,Donald C. Bolduc,40.0
1079,80723,525,U. New Hampshire,,,University of New Hampshire Survey Center,357,University of New Hampshire Survey Center,2.6,-0.3,Probability Panel,10.0,New Hampshire,9/15/22,9/19/22,,,,,,,161944,870.0,lv,,lv,,9/22/22 10:52,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1707&context=survey_center_polls,,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1707&context=survey_center_polls,,,,8938,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,DEM,Hassan,18225,Maggie Hassan,49.0
1080,80723,525,U. New Hampshire,,,University of New Hampshire Survey Center,357,University of New Hampshire Survey Center,2.6,-0.3,Probability Panel,10.0,New Hampshire,9/15/22,9/19/22,,,,,,,161944,870.0,lv,,lv,,9/22/22 10:52,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1707&context=survey_center_polls,,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1707&context=survey_center_polls,,,,8938,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,REP,Bolduc,18228,Donald C. Bolduc,41.0
1081,80723,525,U. New Hampshire,,,University of New Hampshire Survey Center,357,University of New Hampshire Survey Center,2.6,-0.3,Probability Panel,10.0,New Hampshire,9/15/22,9/19/22,,,,,,,161944,870.0,lv,,lv,,9/22/22 10:52,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1707&context=survey_center_polls,,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1707&context=survey_center_polls,,,,8938,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,LIB,Kauffman,29746,Jeremy Kauffman,5.0
1082,80731,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9.0,Connecticut,9/15/22,9/19/22,,,,,,,161839,1911.0,lv,,lv,,9/21/22 14:38,,https://poll.qu.edu/poll-release?releaseid=3856,https://poll.qu.edu/poll-release?releaseid=3856,https://poll.qu.edu/images/polling/ct/ct09212022_cujw27.pdf,,,,,8923,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,DEM,Blumenthal,29278,Richard Blumenthal,57.0
1083,80731,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9.0,Connecticut,9/15/22,9/19/22,,,,,,,161839,1911.0,lv,,lv,,9/21/22 14:38,,https://poll.qu.edu/poll-release?releaseid=3856,https://poll.qu.edu/poll-release?releaseid=3856,https://poll.qu.edu/images/polling/ct/ct09212022_cujw27.pdf,,,,,8923,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,REP,Levy,30165,Leora R. Levy,40.0
1084,80755,1515,Data for Progress,,,Data for Progress,522,Data for Progress,2.6,-1.2,Online Panel/Text-to-Web,6.0,Arizona,9/15/22,9/19/22,,,,,,,161956,768.0,lv,,lv,,9/22/22 15:22,,https://www.filesforprogress.org/datasets/2022/9/dfp_az_midterm_toplines.pdf,,,https://www.filesforprogress.org/datasets/2022/9/dfp_az_midterm_toplines.pdf,,False,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,DEM,Kelly,20633,Mark Kelly,48.0
1085,80755,1515,Data for Progress,,,Data for Progress,522,Data for Progress,2.6,-1.2,Online Panel/Text-to-Web,6.0,Arizona,9/15/22,9/19/22,,,,,,,161956,768.0,lv,,lv,,9/22/22 15:22,,https://www.filesforprogress.org/datasets/2022/9/dfp_az_midterm_toplines.pdf,,,https://www.filesforprogress.org/datasets/2022/9/dfp_az_midterm_toplines.pdf,,False,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,REP,Masters,28668,Blake Masters,47.0
1086,80755,1515,Data for Progress,,,Data for Progress,522,Data for Progress,2.6,-1.2,Online Panel/Text-to-Web,6.0,Arizona,9/15/22,9/19/22,,,,,,,161956,768.0,lv,,lv,,9/22/22 15:22,,https://www.filesforprogress.org/datasets/2022/9/dfp_az_midterm_toplines.pdf,,,https://www.filesforprogress.org/datasets/2022/9/dfp_az_midterm_toplines.pdf,,False,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,LIB,Victor,30075,Marc Victor,2.0
1087,80772,1250,Trafalgar Group,,,Trafalgar Group,338,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Panel/Email,1.0,Wisconsin,9/15/22,9/19/22,,,,,,,162035,1087.0,lv,,lv,,9/23/22 16:06,,https://www.thetrafalgargroup.org/wp-content/uploads/2022/09/WI-Gen-Poll-Report-0923.pdf,,https://www.thetrafalgargroup.org/wp-content/uploads/2022/09/WI-Gen-Poll-Report-0923.pdf,,,,REP,8951,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,DEM,Barnes,28662,Mandela Barnes,46.5
1088,80772,1250,Trafalgar Group,,,Trafalgar Group,338,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Panel/Email,1.0,Wisconsin,9/15/22,9/19/22,,,,,,,162035,1087.0,lv,,lv,,9/23/22 16:06,,https://www.thetrafalgargroup.org/wp-content/uploads/2022/09/WI-Gen-Poll-Report-0923.pdf,,https://www.thetrafalgargroup.org/wp-content/uploads/2022/09/WI-Gen-Poll-Report-0923.pdf,,,,REP,8951,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,REP,Johnson,19211,Ron Johnson,48.7
1089,80718,568,YouGov,133,CBS News,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,Georgia,9/14/22,9/19/22,,,,,,,161751,1178.0,lv,,lv,,9/21/22 09:21,,https://www.cbsnews.com/news/georgia-senate-race-brian-kemp-stacey-abrams-raphael-warnock-herschel-walker-opinion-poll-2022-09-20/,https://www.cbsnews.com/news/georgia-senate-race-brian-kemp-stacey-abrams-raphael-warnock-herschel-walker-opinion-poll-2022-09-20/,,https://drive.google.com/file/d/16leeGjxP402vx1IgEmaWgNxK9rWqgV8I/view,,,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,DEM,Warnock,19086,Raphael Warnock,51.0
1090,80718,568,YouGov,133,CBS News,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,Georgia,9/14/22,9/19/22,,,,,,,161751,1178.0,lv,,lv,,9/21/22 09:21,,https://www.cbsnews.com/news/georgia-senate-race-brian-kemp-stacey-abrams-raphael-warnock-herschel-walker-opinion-poll-2022-09-20/,https://www.cbsnews.com/news/georgia-senate-race-brian-kemp-stacey-abrams-raphael-warnock-herschel-walker-opinion-poll-2022-09-20/,,https://drive.google.com/file/d/16leeGjxP402vx1IgEmaWgNxK9rWqgV8I/view,,,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,REP,Walker,19088,Herschel Junior Walker,49.0
1091,80757,1515,Data for Progress,,,Data for Progress,522,Data for Progress,2.6,-1.2,Online Panel/Text-to-Web,6.0,Nevada,9/14/22,9/19/22,,,,,,,161958,874.0,lv,,lv,,9/22/22 15:22,,https://www.filesforprogress.org/datasets/2022/9/dfp_nv_midterm_toplines.pdf,,,https://www.filesforprogress.org/datasets/2022/9/dfp_nv_midterm_toplines.pdf,,False,,8937,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,DEM,Cortez Masto,28593,Catherine Cortez Masto,46.0
1092,80757,1515,Data for Progress,,,Data for Progress,522,Data for Progress,2.6,-1.2,Online Panel/Text-to-Web,6.0,Nevada,9/14/22,9/19/22,,,,,,,161958,874.0,lv,,lv,,9/22/22 15:22,,https://www.filesforprogress.org/datasets/2022/9/dfp_nv_midterm_toplines.pdf,,,https://www.filesforprogress.org/datasets/2022/9/dfp_nv_midterm_toplines.pdf,,False,,8937,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,REP,Laxalt,28594,Adam Paul Laxalt,47.0
1093,80757,1515,Data for Progress,,,Data for Progress,522,Data for Progress,2.6,-1.2,Online Panel/Text-to-Web,6.0,Nevada,9/14/22,9/19/22,,,,,,,161958,874.0,lv,,lv,,9/22/22 15:22,,https://www.filesforprogress.org/datasets/2022/9/dfp_nv_midterm_toplines.pdf,,,https://www.filesforprogress.org/datasets/2022/9/dfp_nv_midterm_toplines.pdf,,False,,8937,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,LIB,Scott,29736,Neil Scott,4.0
1094,80704,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,6.0,Wisconsin,9/16/22,9/18/22,,,,,,,161675,860.0,lv,,lv,,9/20/22 12:14,,https://emersoncollegepolling.com/wisconsin-2022-voters-splitting-tickets-in-us-senate-and-gubernatorial-elections/,https://emersoncollegepolling.com/wisconsin-2022-voters-splitting-tickets-in-us-senate-and-gubernatorial-elections/,,,,,,8951,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,DEM,Barnes,28662,Mandela Barnes,44.1
1095,80704,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,6.0,Wisconsin,9/16/22,9/18/22,,,,,,,161675,860.0,lv,,lv,,9/20/22 12:14,,https://emersoncollegepolling.com/wisconsin-2022-voters-splitting-tickets-in-us-senate-and-gubernatorial-elections/,https://emersoncollegepolling.com/wisconsin-2022-voters-splitting-tickets-in-us-senate-and-gubernatorial-elections/,,,,,,8951,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,REP,Johnson,19211,Ron Johnson,47.7
1096,80715,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1.0,Live Phone,8.0,Florida,9/15/22,9/18/22,,,,,,,161748,500.0,lv,,lv,,9/21/22 09:21,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/9_21_2022_marginals.pdf,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/9_21_2022_marginals.pdf,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/9_21_2022_tables.pdf,,,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,DEM,Demings,25620,Val Demings,41.2
1097,80715,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1.0,Live Phone,8.0,Florida,9/15/22,9/18/22,,,,,,,161748,500.0,lv,,lv,,9/21/22 09:21,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/9_21_2022_marginals.pdf,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/9_21_2022_marginals.pdf,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/9_21_2022_tables.pdf,,,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,REP,Rubio,25621,Marco Rubio,45.2
1098,80715,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1.0,Live Phone,8.0,Florida,9/15/22,9/18/22,,,,,,,161748,500.0,lv,,lv,,9/21/22 09:21,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/9_21_2022_marginals.pdf,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/9_21_2022_marginals.pdf,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/9_21_2022_tables.pdf,,,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,LIB,Misigoy,29491,Dennis Misigoy,1.4
1099,80715,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1.0,Live Phone,8.0,Florida,9/15/22,9/18/22,,,,,,,161748,500.0,lv,,lv,,9/21/22 09:21,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/9_21_2022_marginals.pdf,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/9_21_2022_marginals.pdf,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/9_21_2022_tables.pdf,,,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,NPA,Grant,29487,Steven B. Grant,1.4
1100,80715,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1.0,Live Phone,8.0,Florida,9/15/22,9/18/22,,,,,,,161748,500.0,lv,,lv,,9/21/22 09:21,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/9_21_2022_marginals.pdf,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/9_21_2022_marginals.pdf,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/9_21_2022_tables.pdf,,,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,NPA,Nguyen,29489,Tuan T.Q. Nguyen,0.6
1101,80717,1102,Emerson,"960,1032",The Hill | WDAF-TV,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,6.0,Kansas,9/15/22,9/18/22,,,,,,,161750,1000.0,lv,,lv,,9/21/22 09:21,,https://emersoncollegepolling.com/kansas-2022-democratic-governor-laura-kelly-in-tight-race-with-a-g-derek-schmidt-in-gubernatorial-election/,https://emersoncollegepolling.com/kansas-2022-democratic-governor-laura-kelly-in-tight-race-with-a-g-derek-schmidt-in-gubernatorial-election/,,,,,,8931,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,DEM,Holland,29622,Mark R. Holland,33.1
1102,80717,1102,Emerson,"960,1032",The Hill | WDAF-TV,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,6.0,Kansas,9/15/22,9/18/22,,,,,,,161750,1000.0,lv,,lv,,9/21/22 09:21,,https://emersoncollegepolling.com/kansas-2022-democratic-governor-laura-kelly-in-tight-race-with-a-g-derek-schmidt-in-gubernatorial-election/,https://emersoncollegepolling.com/kansas-2022-democratic-governor-laura-kelly-in-tight-race-with-a-g-derek-schmidt-in-gubernatorial-election/,,,,,,8931,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,REP,Moran,29283,Jerry Moran,45.3
1103,80980,1744,Bruno Political Consulting,,,Bruno Political Consulting,724,Bruno Political Consulting,,,Online Panel/Text-to-Web/Face-to-Face,1.0,Oklahoma,9/15/22,9/18/22,28832.0,Natalie Bruno,LIB,,,,163050,2989.0,lv,,lv,,10/10/22 08:52,,https://twitter.com/nataliebruno/status/1579096574017564672?s=46&t=oXGZUTo80g_g97idv0LbVw,https://twitter.com/nataliebruno/status/1579096574017564672?s=46&t=oXGZUTo80g_g97idv0LbVw,,,,True,LIB,8943,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,DEM,M. Horn,30519,Madison Horn,26.68
1104,80980,1744,Bruno Political Consulting,,,Bruno Political Consulting,724,Bruno Political Consulting,,,Online Panel/Text-to-Web/Face-to-Face,1.0,Oklahoma,9/15/22,9/18/22,28832.0,Natalie Bruno,LIB,,,,163050,2989.0,lv,,lv,,10/10/22 08:52,,https://twitter.com/nataliebruno/status/1579096574017564672?s=46&t=oXGZUTo80g_g97idv0LbVw,https://twitter.com/nataliebruno/status/1579096574017564672?s=46&t=oXGZUTo80g_g97idv0LbVw,,,,True,LIB,8943,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,REP,Lankford,29287,James Lankford,49.12
1105,80980,1744,Bruno Political Consulting,,,Bruno Political Consulting,724,Bruno Political Consulting,,,Online Panel/Text-to-Web/Face-to-Face,1.0,Oklahoma,9/15/22,9/18/22,28832.0,Natalie Bruno,LIB,,,,163050,2989.0,lv,,lv,,10/10/22 08:52,,https://twitter.com/nataliebruno/status/1579096574017564672?s=46&t=oXGZUTo80g_g97idv0LbVw,https://twitter.com/nataliebruno/status/1579096574017564672?s=46&t=oXGZUTo80g_g97idv0LbVw,,,,True,LIB,8943,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,LIB,Blevins,30095,Kenneth D. Blevins,8.74
1106,80980,1744,Bruno Political Consulting,,,Bruno Political Consulting,724,Bruno Political Consulting,,,Online Panel/Text-to-Web/Face-to-Face,1.0,Oklahoma,9/15/22,9/18/22,28832.0,Natalie Bruno,LIB,,,,163050,2989.0,lv,,lv,,10/10/22 08:52,,https://twitter.com/nataliebruno/status/1579096574017564672?s=46&t=oXGZUTo80g_g97idv0LbVw,https://twitter.com/nataliebruno/status/1579096574017564672?s=46&t=oXGZUTo80g_g97idv0LbVw,,,,True,LIB,8943,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,IND,Delaney,30096,Micahael L. Delaney,2.37
1107,80980,1744,Bruno Political Consulting,,,Bruno Political Consulting,724,Bruno Political Consulting,,,Online Panel/Text-to-Web/Face-to-Face,1.0,Oklahoma,9/15/22,9/18/22,28832.0,Natalie Bruno,LIB,,,,163051,2989.0,lv,,lv,,10/10/22 08:52,,https://twitter.com/nataliebruno/status/1579096574017564672?s=46&t=oXGZUTo80g_g97idv0LbVw,https://twitter.com/nataliebruno/status/1579096574017564672?s=46&t=oXGZUTo80g_g97idv0LbVw,,,,True,LIB,9482,2022,U.S. Senate,0,Class II,11/8/22,general,False,False,,DEM,K. Horn,29866,Kendra Horn,37.09
1108,80980,1744,Bruno Political Consulting,,,Bruno Political Consulting,724,Bruno Political Consulting,,,Online Panel/Text-to-Web/Face-to-Face,1.0,Oklahoma,9/15/22,9/18/22,28832.0,Natalie Bruno,LIB,,,,163051,2989.0,lv,,lv,,10/10/22 08:52,,https://twitter.com/nataliebruno/status/1579096574017564672?s=46&t=oXGZUTo80g_g97idv0LbVw,https://twitter.com/nataliebruno/status/1579096574017564672?s=46&t=oXGZUTo80g_g97idv0LbVw,,,,True,LIB,9482,2022,U.S. Senate,0,Class II,11/8/22,general,False,False,,REP,Mullin,29865,Markwayne Mullin,49.17
1109,80980,1744,Bruno Political Consulting,,,Bruno Political Consulting,724,Bruno Political Consulting,,,Online Panel/Text-to-Web/Face-to-Face,1.0,Oklahoma,9/15/22,9/18/22,28832.0,Natalie Bruno,LIB,,,,163051,2989.0,lv,,lv,,10/10/22 08:52,,https://twitter.com/nataliebruno/status/1579096574017564672?s=46&t=oXGZUTo80g_g97idv0LbVw,https://twitter.com/nataliebruno/status/1579096574017564672?s=46&t=oXGZUTo80g_g97idv0LbVw,,,,True,LIB,9482,2022,U.S. Senate,0,Class II,11/8/22,general,False,False,,LIB,Murphy,30093,Robert Murphy,4.12
1110,80980,1744,Bruno Political Consulting,,,Bruno Political Consulting,724,Bruno Political Consulting,,,Online Panel/Text-to-Web/Face-to-Face,1.0,Oklahoma,9/15/22,9/18/22,28832.0,Natalie Bruno,LIB,,,,163051,2989.0,lv,,lv,,10/10/22 08:52,,https://twitter.com/nataliebruno/status/1579096574017564672?s=46&t=oXGZUTo80g_g97idv0LbVw,https://twitter.com/nataliebruno/status/1579096574017564672?s=46&t=oXGZUTo80g_g97idv0LbVw,,,,True,LIB,9482,2022,U.S. Senate,0,Class II,11/8/22,general,False,False,,IND,Woods,30094,Ray Woods,0.53
1111,80689,460,SurveyUSA,"554,1031,1041,1789,1818,1881,1882,1883",KMOV-TV | KYTV-TV | KCTV-TV Kansas City | KOAM | KRCG-TV | KFVS | KYOU | WGEM,SurveyUSA,325,SurveyUSA,2.8,-1.3,Online Panel,9.0,Missouri,9/14/22,9/18/22,,,,,,,161644,670.0,lv,,lv,,9/19/22 20:16,,https://www.kmov.com/2022/09/19/poll-schmitt-leads-valentine-us-senate-race/,https://www.kmov.com/2022/09/19/poll-schmitt-leads-valentine-us-senate-race/,,https://www.surveyusa.com/client/PollReport.aspx?g=40ebbb2d-575d-4788-8b8e-4430c99ea43a,,,,8936,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,DEM,Busch Valentine,30129,Trudy Busch Valentine,36.0
1112,80689,460,SurveyUSA,"554,1031,1041,1789,1818,1881,1882,1883",KMOV-TV | KYTV-TV | KCTV-TV Kansas City | KOAM | KRCG-TV | KFVS | KYOU | WGEM,SurveyUSA,325,SurveyUSA,2.8,-1.3,Online Panel,9.0,Missouri,9/14/22,9/18/22,,,,,,,161644,670.0,lv,,lv,,9/19/22 20:16,,https://www.kmov.com/2022/09/19/poll-schmitt-leads-valentine-us-senate-race/,https://www.kmov.com/2022/09/19/poll-schmitt-leads-valentine-us-senate-race/,,https://www.surveyusa.com/client/PollReport.aspx?g=40ebbb2d-575d-4788-8b8e-4430c99ea43a,,,,8936,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,REP,Schmitt,19218,Eric Schmitt,47.0
1113,80676,1250,Trafalgar Group,,,Trafalgar Group,338,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Panel/Email,1.0,Arizona,9/14/22,9/17/22,,,,,,,161486,1080.0,lv,,lv,,9/18/22 14:53,,https://www.thetrafalgargroup.org/wp-content/uploads/2022/09/AZ-Gen-0918-Poll-Report.pdf,https://www.thetrafalgargroup.org/wp-content/uploads/2022/09/AZ-Gen-0918-Poll-Report.pdf,,,,,REP,8919,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,DEM,Kelly,20633,Mark Kelly,46.6
1114,80676,1250,Trafalgar Group,,,Trafalgar Group,338,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Panel/Email,1.0,Arizona,9/14/22,9/17/22,,,,,,,161486,1080.0,lv,,lv,,9/18/22 14:53,,https://www.thetrafalgargroup.org/wp-content/uploads/2022/09/AZ-Gen-0918-Poll-Report.pdf,https://www.thetrafalgargroup.org/wp-content/uploads/2022/09/AZ-Gen-0918-Poll-Report.pdf,,,,,REP,8919,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,REP,Masters,28668,Blake Masters,45.4
1115,80676,1250,Trafalgar Group,,,Trafalgar Group,338,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Panel/Email,1.0,Arizona,9/14/22,9/17/22,,,,,,,161486,1080.0,lv,,lv,,9/18/22 14:53,,https://www.thetrafalgargroup.org/wp-content/uploads/2022/09/AZ-Gen-0918-Poll-Report.pdf,https://www.thetrafalgargroup.org/wp-content/uploads/2022/09/AZ-Gen-0918-Poll-Report.pdf,,,,,REP,8919,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,LIB,Victor,30075,Marc Victor,2.7
1116,80710,1102,Emerson,"960,1886,1887",The Hill | WGHP | WNCN,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,6.0,North Carolina,9/15/22,9/16/22,,,,,,,161733,1000.0,lv,,lv,,9/20/22 16:15,,https://myfox8.com/news/north-carolina/the-race-tightens-beasley-closes-in-on-budd-in-latest-north-carolina-senate-poll/,https://myfox8.com/news/north-carolina/the-race-tightens-beasley-closes-in-on-budd-in-latest-north-carolina-senate-poll/,https://emersoncollegepolling.com/north-carolina-2022-three-point-race-for-us-senate-overturning-of-roe-v-wade-makes-majority-more-likely-to-vote-in-2022/,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Femersoncollegepolling.com%2Fwp-content%2Fuploads%2F2022%2F09%2FECP_NC_9.20.xlsx&wdOrigin=BROWSELINK,,,,8940,2022,U.S. Senate,2,Class III,11/8/22,general,False,False,,DEM,Beasley,28722,Cheri Beasley,43.2
